category,date,name,source,website
Unlicensed entities,2016-05-09,Sunseeker Energy Limited,sfc,www.sunseekerenergy.com
Unlicensed entities,2016-05-09,Guidepost Investments Limited,sfc,www.guidepostinvestmetns.com
Unlicensed entities,2016-05-09,Shinjuku Commodities,sfc,www.shinjukucommodities.com
Unlicensed entities,2016-05-09,Clewis Financial,sfc,www.clewisfinancial.com
Unlicensed entities,2016-05-11,DAG Consultants Limited,sfc,www.dag-consultants.com
Unlicensed entities,2016-05-26,IPC Capital,sfc,www.ipccapital.com
Unlicensed entities,2016-05-11,China Emerald Consulting,sfc,www.chinaemeraldconsulting.cn.com
Unlicensed entities,2016-05-24,Pullman Wealth Management,sfc,www.pullmanwealthmanagement.com
Unlicensed entities,2016-05-26,Lloyd & Mitchell Partners,sfc,www.lloyd-mitchell.com
Suspicious websites,2016-05-26,Sunrise Brokers Group,sfc,www.sunrisebrokersgroup.com
Unlicensed entities,2016-05-26,深圳市中信達資產管理有限公司 (Chinese name only),sfc,-
Unlicensed entities,2016-05-30,Global Ark Group,sfc,www.globalarkgroup.com
Unlicensed entities,2016-06-02,Momentum FX / Momentum Markets / Momentum Management Limited,sfc,www.momentummarkets.com
Unlicensed entities,2016-06-15,Central Option / Central Provider Ltd,sfc,www.centraloption.com
Unlicensed entities,2016-06-15,Camden Financial Services,sfc,www.camdenfinancialsvcs.com
Unlicensed entities,2016-06-15,"Sachs International, S.A.",sfc,www.sachsint.com
Unlicensed entities,2016-06-15,Union Markets Limited,sfc,www.fxum.com
Unlicensed entities,2016-06-16,Silver Ridge Resources,sfc,(i) http://www.silverridgeresources.com/
Unlicensed entities,2016-06-20,Apex Equities,sfc,www.apex-equities.com
Suspicious websites,2016-06-20,www.jmusics.com,sfc,www.jmusics.com
Suspicious websites,2016-06-20,www.nhjr999.com,sfc,www.nhjr999.com
Unlicensed entities,2016-06-20,Keiyo Asset Management,sfc,www.keiyoassetmanagement.com
Unlicensed entities,2016-06-27,Jordan Group Financial,sfc,www.jordangroupfinancial.com
Suspicious websites,2016-06-27,www.lianhepme.com,sfc,www.lianhepme.com
Unlicensed entities,2016-05-05,Smallwood & Brown Ltd,sfc,www.smallwoodandbrown.com
Unlicensed entities,2016-06-27,Regency Associates,sfc,www.regencyassociates.com
Unlicensed entities,2016-06-27,Value Management Inc,sfc,www.valuemgmtinc.com
Unlicensed entities,2016-06-30,Kline Capital Partners,sfc,www.klinecapitalpartners.com
Unlicensed entities,,FXGlobal1 / EXPERT CAPITAL VENTURES LIMITED,sfc,fxglobal1.com
Unlicensed entities,2016-06-30,Hillgrand Limited,sfc,www.hglfox.com
Unlicensed entities,2016-06-30,Bass Creek Advisors,sfc,www.basscreekadvisors.com
Unlicensed entities,2016-07-04,Daikyo Brokerage Limited,sfc,www.daikyo-brokerage-limited.com
Unlicensed entities,2016-07-05,DaTong Global,sfc,(i) www.5620333.com
Unlicensed entities,2016-07-06,Arthur-Sera Limited,sfc,www.arthur-sera.com
Unlicensed entities,2016-07-06,DP Consulting Group,sfc,www.dpconsultinggroup.com
Unlicensed entities,2016-07-06,CVC Groups Private Capital / CVC Ltd,sfc,www.cvcgroups.com
Unlicensed entities,2016-07-08,StrongOaks Risk Management Limited,sfc,www.sorml.com
Suspicious websites,2016-07-08,www.dlmlimitedhk.com,sfc,www.dlmlimitedhk.com
Unlicensed entities,2016-07-15,Global Fiduciary Solutions Limited,sfc,--
Unlicensed entities,2016-07-15,Lambert and Sons Incorporated,sfc,www.lambert-incorporated.com
Unlicensed entities,2016-07-15,Cunningham Mutual,sfc,www.cunningham-mutual.com
Unlicensed entities,2016-07-19,Standard Management Investment Limited,sfc,--
Suspicious websites,2016-07-20,Shi Fu Investment (Hongkong) Co Ltd / Shi Fu Jin Rong Capital Ltd,sfc,i) www.sf3688.com
Unlicensed entities,2016-07-20,Titanium Wealth Management Inc.,sfc,www.titanium-wealth.com
Unlicensed entities,2016-07-22,Asia Alliance Ltd,sfc,www.asiaallianceltd.org
Unlicensed entities,2016-07-25,Pullman Wealth Management Consulting Limited,sfc,-
Unlicensed entities,2016-07-08,Fuji Credit Asset Management,sfc,www.fujicredit.com
Suspicious websites,2016-07-25,vip.yzfyy.com,sfc,vip.yzfyy.com
Unlicensed entities,2016-07-15,Asia Pacific Brokerage,sfc,i) www.asia-pacific-brokerage.com
Unlicensed entities,2016-07-19,Kirkwood Global,sfc,www.kirkwoodglobal.com
Unlicensed entities,2016-07-19,Southwell & Stone Capital Partners,sfc,www.southwell-stone.com
Unlicensed entities,2016-07-28,HCF Financial Service Limited,sfc,www.hcfservice.com
Unlicensed entities,2016-08-02,Marvont Group,sfc,www.marvontgroup.com
Unlicensed entities,2016-08-02,H-T-I Corporation/Hongkong Trading International Corp Ltd,sfc,www.h-t-i.hk
Unlicensed entities,2016-07-15,Offshore East Private Wealth Managers,sfc,www.offshoreeast.com
Unlicensed entities,2016-07-19,IBC Capital Limited,sfc,www.ibcfx.com
Unlicensed entities,2016-08-02,Harver Group,sfc,www.harvergroup.com
Unlicensed entities,2016-08-03,PL Groups Limited,sfc,www.plgroups.com
Unlicensed entities,2016-08-03,Rhino Asia,sfc,-
Suspicious websites,2016-08-03,www.wk99.com.cn,sfc,www.wk99.com.cn
Unlicensed entities,2016-08-03,Westley Asia Limited,sfc,-
Unlicensed entities,2016-08-05,Jordan & Woods Limited,sfc,www.jordanwoodslimited.com
Unlicensed entities,2016-08-09,Wheaton Capital,sfc,www.wheatoncapital.com
Unlicensed entities,2016-08-10,Fox Capital Partners,sfc,www.foxcapitalpartners.com
Unlicensed entities,2016-08-10,Kelly & Gomez Holdings,sfc,www.kellygomezholdings.com
Unlicensed entities,2016-08-10,Dodson Norwood,sfc,www.dodson-norwood.com
Unlicensed entities,2016-08-10,Ventures GP,sfc,www.venturesgp.com
Unlicensed entities,2016-08-10,HK Equity Fund Limited,sfc,www.hkequityfund.com
Unlicensed entities,2016-08-10,Nippon Capital Asset Management / Nippon Holdings,sfc,www.nipponholdings.com
Unlicensed entities,2016-08-10,Osaka Financial,sfc,www.osakafinancial.com
Suspicious websites,2016-07-25,www.yzfyy.com,sfc,www.yzfyy.com
Unlicensed entities,2016-08-11,Rosan World Investment,sfc,www.hkrongxing.com
Unlicensed entities,2016-08-12,Ashwood Finance,sfc,www.ashwoodfinance.com
Unlicensed entities,2016-08-19,Ephraim Global,sfc,www.ephraimglobal.com
Unlicensed entities,2016-08-23,OTEX World Corporation,sfc,www.otexworld.com
Unlicensed entities,2016-08-24,Gold Bull Capital Limited,sfc,www.goldbullcapital.com
Unlicensed entities,2016-08-24,Matthew and Alexis Limited,sfc,www.matthewalexislimited.com
Unlicensed entities,2016-08-25,Ace Standard Holdings Limited,sfc,--
Unlicensed entities,2016-08-25,"ITSSO Co., Limited",sfc,--
Unlicensed entities,2016-08-25,Complastem Trading Limited,sfc,--
Unlicensed entities,2016-08-25,Ryan & Roger Holdings,sfc,www.ryanrogerholdings.com
Unlicensed entities,2016-08-26,Lambert & Sons Incorporated,sfc,www.lambert-incorporated.com
Unlicensed entities,2016-08-26,Norbert Mach,sfc,www.norbertmach.com
Unlicensed entities,2016-08-26,UOBBF Department of Certification,sfc,N/A
Unlicensed entities,2016-08-26,Up & Down Marketing Limited,sfc,www.onetwotrade.com
Unlicensed entities,2016-08-26,Amberfield Group,sfc,--
Suspicious websites,2016-08-29,www.sfzx168.com,sfc,www.sfzx168.com
Unlicensed entities,2016-08-30,IEA Holdings Ltd,sfc,www.ieaholdings.com
Unlicensed entities,2016-08-30,TCA Financial,sfc,www.tcafinancial.com
Unlicensed entities,2016-08-30,"Shandong East Asia Mining Group Co., Ltd",sfc,www.shandongeastasiamining.cn.com
Suspicious websites,2016-09-01,www.wmgltd.com / www.wmgfund.com,sfc,www.wmgltd.com / www.wmgfund.com
Unlicensed entities,2016-08-31,China Merchants International Corporation,sfc,www.chinamint.cn.com
Unlicensed entities,2016-09-06,Philippe Torres,sfc,www.philippetorres.com
Unlicensed entities,2016-09-07,PCG Resources,sfc,---
Unlicensed entities,2016-09-08,Strauss Asset Management,sfc,www.straussassetmanagement.com
Unlicensed entities,2016-09-08,Xtrade,sfc,www.xtrade.com
Unlicensed entities,2016-09-08,North Asia Digital Financial Investment Management Co Ltd,sfc,www.byszjr.com
Unlicensed entities,2016-09-12,TradingBanks,sfc,www.tradingbanks.com
Unlicensed entities,2016-09-12,Meridian Equity Group,sfc,www.meridianequitygroup.com
Unlicensed entities,2016-09-20,Huang International / Huang Investments Limited,sfc,www.huanginternational.com
Unlicensed entities,2016-09-22,Gravitas Enterprises Limited,sfc,www.gravitas-fd.com
Unlicensed entities,2016-09-22,North Dakota Developments LLC,sfc,www.northdakotadevelopments.com
Unlicensed entities,2016-09-27,Lead Capital Partners,sfc,www.leadcapitalpartners.com
Unlicensed entities,2016-09-08,Tillman Hall Capital,sfc,www.tillmanhallcapital.com
Unlicensed entities,2016-09-27,Concord Financial Partners,sfc,www.concordfinancialpartners.com
Unlicensed entities,2016-09-27,Russellville Limited,sfc,www.russellville-hk.com
Unlicensed entities,2016-09-27,The Asian Pacific Commodity Exchange,sfc,www.apcomex.org
Unlicensed entities,2016-09-29,Park Shore Investments Limited,sfc,www.192qq.com
Unlicensed entities,2016-09-30,Top Binary Signals,sfc,www.top-binary-signals.com
Unlicensed entities,2016-09-30,Eclipse Finance,sfc,www.eclipse-finance.com
Unlicensed entities,2016-10-20,Option500,sfc,www.option500.com
Unlicensed entities,2016-10-06,CW Associates,sfc,www.cwassociates.com
Unlicensed entities,2016-10-20,Dukes Copy Limited,sfc,www.dukes-copy.com
Unlicensed entities,2016-10-20,Pacific Alliances,sfc,www.thepacificalliances.com
Unlicensed entities,2016-10-24,Red Shield Financial,sfc,www.redshieldfinancial.com
Unlicensed entities,2016-10-24,China International Art Property Exchange,sfc,www.chinaarttc.cn
Suspicious websites,2016-10-26,Phmarkets Financial Limited,sfc,www.phmarkets.com
Unlicensed entities,2016-10-28,Cressida Limited,sfc,www.cressidaltd.com
Unlicensed entities,2016-11-01,Intergrated Hui Tong Trading Co Ltd / Intergrated Hui Tong Co Ltd,sfc,www.hkzjjr.com / www.hkzjgs.com
Unlicensed entities,2016-11-03,Huaxin Financial Holdings (Hong Kong) Limited,sfc,www.hxjrzj.com
Unlicensed entities,2016-11-04,Dashan International,sfc,www.dashaninternational.com
Suspicious websites,2016-11-04,IFIG Asia,sfc,www.ifighk-asia.com
Unlicensed entities,2016-11-04,Tain Capital,sfc,www.taincapital.com
Unlicensed entities,2016-11-04,Horizon Holdings Ltd,sfc,www.horizonholdingsltd.com
,,長江創投基金—興盛1號 (Chinese name only),sfc,
Unlicensed entities,2016-11-10,HC Capital Trust,sfc,www.hccapitaltrust.com
Unlicensed entities,2016-11-11,Kaplan Asset Management,sfc,www.kaplanassetmanagement.com
Unlicensed entities,2016-11-11,Peterson Group,sfc,www.thepetersongroup.com
Unlicensed entities,2016-11-14,Cathedral Core Service Limited Partnership,sfc,(i) www.cathedralbank.com
Unlicensed entities,2016-11-17,AMC International (HK) Limited,sfc,www.amcint-hk.com
Unlicensed entities,2016-11-18,First Venture Capital Group,sfc,www.firstvcgroup.com
Unlicensed entities,2016-11-18,Private Venture Capital Group,sfc,www.privatecvgroup.com
,2016-12-05,Franklin Transfer Services,sfc,www.franklinfinancial.net
Unlicensed entities,2016-12-05,Resona Corporate Partners,sfc,www.resonapartners.com
Unlicensed entities,2016-12-05,Mitsui Credit Global,sfc,www.mitsuicredit.com
Unlicensed entities,2016-12-05,Somerset Capital Limited,sfc,www.somersetcapitallimited.com
Unlicensed entities,2016-12-05,Kaufman Capital Management,sfc,www.kaufmancapitalmanagement.com
Unlicensed entities,2016-12-05,Kings View Capital Advisors,sfc,www.kingsviewcapitaladvisors.com
Unlicensed entities,2016-12-06,Global Future City Holding Inc.,sfc,www.gf.city / www.gfla2016.com
Unlicensed entities,2016-12-06,Global Future City Holdings (Hong Kong) Company Limited,sfc,www.gf.city / www.gfla2016.com
Unlicensed entities,2016-12-07,HC Capital Asia,sfc,www.hccapitalasia.com
Unlicensed entities,2016-12-07,Lexus Group,sfc,www.lexusgroup.com
Unlicensed entities,2016-12-07,Thornwood Financial,sfc,www.thornwoodfinancial.com
Unlicensed entities,2016-12-07,Softbank CIBC International,sfc,www.sbicorporate.com
Unlicensed entities,2016-12-07,Tharapatong Limited,sfc,www.tharapatonglimited.com
Unlicensed entities,2016-12-12,Langford Nachman,sfc,www.langford-nachman.com
Unlicensed entities,2016-12-12,V.T. Robinsons,sfc,www.vtrobinsons.com
Unlicensed entities,2016-12-12,Featherstone Pte Limited,sfc,www.safemarkhk.com
Suspicious websites,2016-12-12,www.mbacapltd.com,sfc,www.mbacapltd.com
Unlicensed entities,2016-12-12,AWDH Trading Limited,sfc,www.safemarkhk.com
Unlicensed entities,2016-12-12,CTI Limited,sfc,www.safemarkhk.com
Unlicensed entities,2016-12-13,United Rich Capital Investment Limited,sfc,www.goldurc.com
Unlicensed entities,2016-12-12,ABS Group Limited,sfc,www.fxabs.com
Unlicensed entities,2016-12-12,Safe Mark Limited,sfc,www.safemarkhk.com
Unlicensed entities,2016-12-14,Florin Investment Limited,sfc,(i) www.floringlobal.com
Unlicensed entities,2016-12-21,Aegis Corporation Ltd,sfc,www.acltd-hk.com
Suspicious websites,2016-12-14,www.xsvg.com,sfc,www.xsvg.com
Unlicensed entities,2016-12-21,Orient Int’l Copyright Trading Holdings Limited / Oriental International Culture and Art Exchange Platform,sfc,www.zhonglianwenhua.com
Unlicensed entities,2016-12-23,William Paulstern,sfc,www.williampaulstern.com
Unlicensed entities,2016-12-23,Nikko-Desjardins Asset Management,sfc,www.nikkoholdings.com
Unlicensed entities,2016-12-23,Lawton & Yeung,sfc,www.lawtonandyeung.com
Unlicensed entities,2016-12-23,Soleil Chartered Investments,sfc,N/A
Suspicious websites,2016-12-23,www.yun199.com,sfc,www.yun199.com
Unlicensed entities,2016-12-23,Braemar Capital of Hong Kong,sfc,www.braemarcapital.com
Unlicensed entities,2016-12-23,DFRF Enterprises LLC,sfc,www.dfrftv.com
Unlicensed entities,2016-12-28,"DFRF Enterprises, LLC",sfc,www.dfrftv.com
,2016-12-28,Sealand Trading (Hong Kong) Limited,sfc,Nil
Unlicensed entities,2017-01-05,Drukenmiller Investment Services,sfc,www.drukenmiller-investment.com
Unlicensed entities,2017-01-09,卓益財富集團 (Chinese name only),sfc,www.zygold.hk
Unlicensed entities,2017-01-09,Fujitsu Global,sfc,www.fujitsu-global.com
Unlicensed entities,2017-01-09,Asian Mercantile Exchange,sfc,www.asianmex.org
Unlicensed entities,2017-01-09,iCoption,sfc,www.icoption.com
Unlicensed entities,2017-01-10,Liberty Holdings Ltd,sfc,www.libertyholdings.net
Unlicensed entities,2017-01-12,Carlson-Schmidt Securities,sfc,www.carlson-schmidt-securities.com
Unlicensed entities,2017-01-03,Peak Capital Management,sfc,(i) www.peakcapitalmanagementltd.com
Unlicensed entities,2017-01-12,FengSheng Stock Invest / FengSheng Capital Limited / Hongkong Fengsheng Stock Investment Company Ltd,sfc,www.fs8808.com
Unlicensed entities,2017-01-12,Finance & Investment Association (Asia) / Finance & Investment Association Hong Kong,sfc,www.fiahk.org
Unlicensed entities,2017-01-19,Kimzeen Forex Management Ltd,sfc,www.jz-bo.com
Unlicensed entities,2017-01-20,HK Financial Fiduciary Services,sfc,- -
Unlicensed entities,2017-01-20,"Holland Financial Fiduciary Services, Netherlands",sfc,- -
Unlicensed entities,2017-01-20,Pullman International Limited,sfc,www.pwminternational.com
Unlicensed entities,2017-02-03,Lamprell bank,sfc,www.lamprellplc.com
Suspicious websites,2017-02-03,www.yuantacn.com,sfc,www.yuantacn.com
Unlicensed entities,2017-02-03,King’s Vision Group Limited,sfc,www.kingvisiongroup.com
Suspicious websites,2017-02-03,www.fxjupiter.com,sfc,www.fxjupiter.com
Unlicensed entities,2017-02-07,Castle Holdings Limited,sfc,www.castleholdingsltd.com
Unlicensed entities,2017-02-10,Seres Bio,sfc,http://seresbio.com
Suspicious websites,2017-02-14,www.mhi-shipping.com,sfc,www.mhi-shipping.com
Unlicensed entities,2017-02-16,Ashton Cole Global / Ashton Cole Global Investments / AC Global Investments,sfc,www.acglobalinc.com
Unlicensed entities,2017-02-17,Mong Company Ltd,sfc,--
Unlicensed entities,2017-02-20,DA Corporation Partners,sfc,www.dacorporation.com
Unlicensed entities,2017-02-20,Wising Century Solartech Limited,sfc,www.wcsolartech.com
Unlicensed entities,2017-02-20,Kinetix Exploration Limited,sfc,www.kinetixexploration.com
Unlicensed entities,2017-02-20,Paragon Advisors,sfc,www.paragonadvisors.com
Unlicensed entities,2017-02-20,The Alden Group,sfc,www.thealdengroup.com
Unlicensed entities,2017-02-20,Rubin Dunn,sfc,www.rubin-dunn.com
Unlicensed entities,2017-02-21,Ono Ventures,sfc,www.onovent.com
Unlicensed entities,2017-03-02,Forex Paradise Limited,sfc,www.forexparadise.biz
Unlicensed entities,2017-03-02,Thompson Lloyd Baker Capital Specialists,sfc,www.tlbcs.com
Unlicensed entities,2017-03-02,Floyd & Gordon Holdings / Floyd & Gordon Holdings Asia Limited MCIAL,sfc,www.floydgordonholdings.com
Unlicensed entities,2017-03-06,LFG (Asia) Limited,sfc,www.lfg-asia.com
Unlicensed entities,2017-03-06,Best Leader Global Market NZ Limited,sfc,www.bl-gm.com
Unlicensed entities,2017-03-06,Apuro Holdings Limited,sfc,--
Unlicensed entities,2017-03-06,Apuro Forex,sfc,www.apuroforex.com
Unlicensed entities,2017-03-07,Walter Advisory Group,sfc,www.walteradvisorygroup.com
Unlicensed entities,2017-03-10,Global-FX / Global Partner HK Limited,sfc,www.gl-forex.com
Suspicious websites,2017-03-09,www.pacificeagleam.com,sfc,www.pacificeagleam.com
Unlicensed entities,2017-03-10,Capital Trust Management,sfc,www.ct-mgmt.com
Unlicensed entities,2017-03-10,Aichi BMO International,sfc,www.ai-international.com
Unlicensed entities,2017-03-16,Kanagawa Associates,sfc,www.kanagawa-associates.com
Suspicious websites,2017-03-16,www.fxoilhk.com,sfc,www.fxoilhk.com
Unlicensed entities,2017-03-16,Southbourne Group,sfc,www.southbournegroup.com
Suspicious websites,2017-03-17,www.oncediy.com,sfc,www.oncediy.com
Unlicensed entities,2017-03-20,Century Holdings Ltd,sfc,www.centuryholdingsltd.com
Suspicious websites,2017-03-17,Brandywine (HK) Global Investment Management Limited / Brandywine HK Financial Management Company Limited,sfc,www.brandywinegl0bal.com
Unlicensed entities,2017-03-20,Empire Asset Investments Ltd,sfc,www.empireassetinvestments.com
Unlicensed entities,2017-03-28,The Huxford Group,sfc,www.huxfordgroup.com
Unlicensed entities,2017-03-28,Global Ace Investment Limited,sfc,www.globalaceinvestments.com
Unlicensed entities,2017-03-29,AAFX Trading Capital / AAFX Trading Company Ltd,sfc,www.aafxtrading.com
Unlicensed entities,2017-03-29,Cressman Financial Group,sfc,www.cressmanfinancialgroup.com
Unlicensed entities,2017-04-07,Merc Management Limited,sfc,-
Suspicious websites,2017-03-29,www.anxinv.com,sfc,www.anxinv.com
Unlicensed entities,2017-04-07,Nixdorf-AX Ventures Limited,sfc,www.nixdax.com
Unlicensed entities,2017-04-07,Pearson Investments / Pearson Investments LLC,sfc,www.pearson-investments.com
Suspicious websites,2017-04-10,North West Capital Funds HK Ltd (also known as Northwest Capital Investments Limited),sfc,www.northwestcapitalfunds.com
Suspicious websites,2017-04-10,Northwest Capital Finance,sfc,www.northwestcapitalfinance.com
Unlicensed entities,2017-04-13,Entrada Capital,sfc,www.entradacapital.com
Unlicensed entities,2017-04-13,Jacob L. Callan,sfc,www.jlcallan.com
Suspicious websites,2017-04-13,www.ads-securites.com,sfc,www.ads-securites.com
Unlicensed entities,2017-04-13,CITIC Tokyo International,sfc,www.citicinternational.com
Unlicensed entities,2017-04-19,Suisse Option / Primary Stream Limited,sfc,www.suisseoption.com
Unlicensed entities,2017-04-26,Asia Dragon Capital Holdings,sfc,www.asiadragonch.cn.com
Suspicious websites,2017-04-28,Blackstoneh / BlacKstone,sfc,www.xingfuquanzi001.com / www.hyww365.com
Unlicensed entities,2017-04-27,Metis Etrade LLC,sfc,www.metisetrade.com
Unlicensed entities,2017-05-02,Marshall & Grant Limited,sfc,www.marshallgrantlimited.com
Unlicensed entities,2017-05-04,Europe Trade Limited / Europe Trade FX,sfc,www.europetradefx.com
Unlicensed entities,2017-05-04,ENOI Europe Limited,sfc,-
Unlicensed entities,2017-05-08,Financial Concept Limited Hong Kong,sfc,www.fclimitedhk.com
Unlicensed entities,2017-05-08,M-Markets,sfc,www.m-markets.com
Unlicensed entities,2017-05-08,SwissMain,sfc,www.swissmain.com
Unlicensed entities,2017-05-08,Izumi Ventures,sfc,www.izumivent.com
Unlicensed entities,2017-05-08,Vhtrade International Financial Group,sfc,www.vhtrade.cn
Unlicensed entities,2017-05-11,Ocean Star Capitals,sfc,www.oceanstarcapitals.com
Unlicensed entities,2017-05-09,Golden Mansion Global Financial Investment Limited / Golden Palace Global Financial Investment Limited / Golden Palace Global Limited / Jin Dian Global / Golden Mansion Limited,sfc,1) www.jdhq.hk
Unlicensed entities,2017-05-17,Hilton & Frank Holdings,sfc,www.hiltonfrankholdings.com
Unlicensed entities,2017-05-17,Davos Financial Investment Group / DFIG HK,sfc,www.dfig-hk.com
Unlicensed entities,2017-05-17,香港亞通金融集團 (Chinese name only),sfc,(i) www.yatongjr.com
Unlicensed entities,2017-05-26,Grandtag FBI (China) Wealth Management Group Ltd,sfc,www.hkfbi.com
Suspicious websites,2017-05-26,BNP Capital Partners LLC,sfc,www.bnppartners.com
Unlicensed entities,2017-05-26,The Insiders Club,sfc,www.grahambibby.com
Unlicensed entities,2017-06-12,Pimmit Partners,sfc,www.pimmitpartners.com
Unlicensed entities,2017-06-12,MNB Holdings,sfc,www.mnbholdings.com
Unlicensed entities,2017-06-12,HPoption,sfc,www.hpoption.com
Unlicensed entities,2017-06-12,Verent Capital,sfc,www.verentcapital.com
Unlicensed entities,2017-06-12,JJ Matthias Asset Management,sfc,www.jjmatthias.com
Unlicensed entities,2017-06-12,CFDStocks,sfc,www.cfdstocks.com
Unlicensed entities,2017-06-13,"Bancroft, Doyle & Page Global / BDP Global",sfc,www.bdpglobal.com
Unlicensed entities,2017-06-14,Asia & Pacific Holdings Japan,sfc,www.asiapacificholdingsinc.com
Unlicensed entities,2017-06-15,Grace Investment / Grace Investment L.L.C.,sfc,www.grace-invest.com
Unlicensed entities,2017-06-16,"Pacific Securities Co., Ltd",sfc,www.pacific-securities.com
Unlicensed entities,2017-06-16,香港群益期貨(Chinese name only),sfc,-
Unlicensed entities,2017-06-19,Spencer Capital Partners,sfc,www.spencercapitalpartners.com
Unlicensed entities,2017-06-19,Kimberley & Andrew Limited,sfc,www.kimberlyandrewlimited.com
Unlicensed entities,2017-06-19,Venture Pro Trader,sfc,www.ventureprotrader.com
Unlicensed entities,2017-06-19,Woori Bridgewater Brokerage,sfc,(i) www.wbbmanagement.net
Unlicensed entities,2017-06-19,Security Electronic Technology (HK) Limited,sfc,www.sethk.net
Unlicensed entities,2017-06-21,A and L Partners Hong Kong Limited,sfc,-
Unlicensed entities,2017-06-21,A&L Partners Limited,sfc,-
Unlicensed entities,2017-06-21,JJPTR / JJ Poor to Rich,sfc,www.jjptr.com
Unlicensed entities,,www.gracefinancial.co,sfc,www.gracefinancial.co
Unlicensed entities,2017-06-23,Orix Capital Trading,sfc,www.orixtrading.com
Unlicensed entities,2017-07-07,Hongyi Capital,sfc,www.hyzbsz.com
Unlicensed entities,2017-06-23,Sino Link Global,sfc,www.sinolinkglobal.com
Unlicensed entities,2017-07-07,Chancellor Capital LLC,sfc,www.chancellorcapitalllc.com
Unlicensed entities,2017-07-07,MAGV Securities Inc,sfc,www.magvsecuritiesinc.com
Unlicensed entities,2017-07-11,Intermediate Capital Group – Millennium Capital Management Ltd,sfc,-
Unlicensed entities,2017-07-12,West Pacific Dealers,sfc,www.west-pacific-dealers.com
Unlicensed entities,2017-07-14,Regal Asset Investment / Regal Asset Investment LLC,sfc,www.regalassetinvestment.com
Unlicensed entities,2017-07-12,Win the World Futures Co Ltd/Futures Win the world,sfc,www.zgyingtianxia.com
Unlicensed entities,2017-07-14,Asia Century Investment Limited,sfc,www.asiacenturyinvest.com
Unlicensed entities,2017-07-14,Excon Fuji Securities,sfc,www.efsecurities.com
Unlicensed entities,2017-07-14,Jonathan & Carly Holdings,sfc,www.jonathancarlyholdings.com
Unlicensed entities,2017-07-18,Carl & Tony Limited,sfc,www.carltonylimited.com
Unlicensed entities,2017-07-20,Abridge Enterprises,sfc,www.abridge-enterprises.com
Unlicensed entities,2017-07-20,Winco Investment Management Ltd,sfc,www.hkwinco.com
Suspicious websites,2017-07-21,凱基投資理財有限公司 (Chinese name only),sfc,(i) www.38vps.com
Unlicensed entities,2017-07-21,Direct Asset Partners,sfc,www.directassetpartners.com
Unlicensed entities,2017-07-21,Jones & Clark Holdings,sfc,www.jonesclarkholdings.com
Unlicensed entities,2017-07-26,Merryl Morgan,sfc,www.merrylmorgan.com
Unlicensed entities,2017-07-26,JSB Capital Group Ltd,sfc,-
Unlicensed entities,2017-07-26,Stock Swiss,sfc,www.stockswiss.com
Unlicensed entities,2017-07-28,Hong Kong Keybridge Investment Company Limited,sfc,www.hkkicl.com
Unlicensed entities,2017-07-28,Centillion Consultant Limited,sfc,www.centillion.com.hk
Unlicensed entities,2017-07-28,Foster Elliot Ltd,sfc,www.fosterelliotltd.com
Unlicensed entities,2017-08-01,My Secure Escrow,sfc,https://mysecureescrow.com
Unlicensed entities,2017-08-01,Questra World Inc,sfc,https://questraworld.es/eng
Unlicensed entities,2017-08-01,JAG Limited / JAG Transfer,sfc,jag-transfer.com
Unlicensed entities,2017-08-01,Atlantic Global Asset Management SA,sfc,https://atlanticgam.es
Unlicensed entities,2017-08-01,富騰有限公司 (Chinese name only),sfc,www.852futeng.com
Unlicensed entities,2017-08-04,Poloinvest Limited,sfc,(i) www.poloinvest.com
Unlicensed entities,2017-08-11,72Option,sfc,www.72option.com
Suspicious websites,2017-08-11,上海趣耍投資管理有限公司 (Chinese name only),sfc,http://qushua.qy6.com
Unlicensed entities,2017-08-14,IBG Capital Partners,sfc,ibgcapitalpartners.com
Unlicensed entities,2017-08-21,Imperial Equity Holdings,sfc,www.imperialequityholdings.com
Suspicious websites,2017-08-17,www.harvestglobalhk.com,sfc,www.harvestglobalhk.com
Unlicensed entities,2017-08-21,Qunyi Dingtong International,sfc,www.qydtgj.com
Unlicensed entities,2017-08-21,Ebond Securities LLC,sfc,www.ebondsecuritiesllc.com
Unlicensed entities,2017-08-24,FSHG Capital Investments Limited,sfc,www.fshgcapital.com
Unlicensed entities,2017-08-28,Calvin & Gates Holdings,sfc,www.calvingatesholdings.com
Unlicensed entities,2017-08-28,Jack & Jones Holdings,sfc,www.jackjonesholdings.com
Unlicensed entities,2017-08-28,Jason & Jordan Holdings,sfc,www.jasonjordanholdings.com
Unlicensed entities,2017-08-28,Jason & Victoria Holdings,sfc,www.jasonvictoriaholdings.com
Unlicensed entities,2017-08-28,Jessica & James Holdings,sfc,www.jessicajamesholdings.com
Unlicensed entities,2017-08-28,King & Jerry Holdings,sfc,www.kingjerryholdings.com
Unlicensed entities,2017-08-28,Kyler & Keaton Holdings,sfc,www.kylerkeatonholdings.com
Unlicensed entities,2017-08-28,Mark & Melvin Limited,sfc,www.markmelvinlimited.com
Unlicensed entities,2017-08-28,Pearson & May Holdings,sfc,www.pearsonmayholdings.com
Unlicensed entities,2017-08-28,Walker & Kelly Holdings,sfc,www.walkerkellyholdings.com
Unlicensed entities,2017-08-28,Michael & Carlos Holdings,sfc,www.michaelcarlosholdings.com
