category,date,name,source,website
,2023-10-08,crypto-tradeuk.ltd,sfc,www.crypto-tradeuk.ltd
,2023-10-08,CrestFXSwiftTrade / crestfxswifttrade.com,sfc,http://crestfxswifttrade.com/
,2023-10-08,ELITE CRYPTOPTIONS / ELITE KRYPTOPTIONS,sfc,www.elitekryptoptions.com
,2023-10-08,CRYPTO FTMS,sfc,www.cryptoftms.com
,2023-10-08,Forex Share Trade - https://forexshare-trade.com/,sfc,https://forexshare-trade.com/
,2023-10-08,All Assets Trade - allassetstrade.com,sfc,https://allassetstrade.com/
,2023-10-08,DigitalFX Trade,sfc,www.digitalfxcrypto.trade
,2023-10-08,forexbroker.cloud,sfc,forexbroker.cloud
,2023-10-08,FutureCoins Ltd,sfc,www.futurecoinsltd.net
,2023-10-08,Millennium Builders,sfc,www.millenniumbuilders.co
,2023-10-08,Zen Trade,sfc,www.zen-trade.org
,2023-10-08,Aury Trades,sfc,www.aurytrade.com
,2023-10-08,Global Binary Invest,sfc,www.global-binaryinvest.com
,2023-10-08,Century Trades / century-trades.ltd,sfc,www.century-trades.ltd
,2023-10-08,Premier-Options,sfc,www.premier-options.com
,2023-10-08,Easefxtrade,sfc,www.easefxtrade.com
,2023-10-08,Global Stackfx /Westminetrades,sfc,https://westminetrades.com
,2023-10-08,CLIMESTOCK,sfc,www.climestock.com
,2023-10-08,Crypto-Hood Limited,sfc,www.crypto-hood.org
,2023-10-08,Goldlinetradefx,sfc,https://goldlinetradefx.com/
,2023-10-08,MatrixFx / matrixfxint.com,sfc,matrixfxint.com
,2023-10-08,Bitsummatefx,sfc,bitsummatefx.com
,2023-10-08,globaltradefxlive.com,sfc,globaltradefxlive.com
,2023-10-08,APEX-COINS / APEX-COINS.CO,sfc,www.apex-coins.co
,2023-10-08,CryptoVision / cryptovision.uk,sfc,https://cryptovision.uk/
,2023-10-08,Horizon-enterpriseFX.club,sfc,Horizon-enterpriseFX.club
,2023-10-08,BAZE CAPITAL / BAZECAPITAL,sfc,www.bazecapital.com
,2023-10-08,Fxs Pro Investment Forex - https://fxsproinvestmentforex.com,sfc,https://fxsproinvestmentforex.com/home/
,2023-10-08,CRYPTO DESK GAIN LTD,sfc,https://cryptodeskgain.net
,2023-10-08,XStream Trade Limited,sfc,www.xstreamtradelimited.com
,2023-10-08,Crypto Mining Option,sfc,https://cryptominingoption.pro/
,2023-10-08,Alphacapitalanalysispro Market,sfc,https://alphacapitalanalysispro.com/
,2023-10-08,GLOBALTRADINGFUND,sfc,https://globaltradingfund.com/
,2023-10-08,CRYPTO-CENEFITS247 /  CRYPTO-Benefits247,sfc,https://crypto-benefits247.com/
,2023-10-08,ELITE GAIN LTD/ELITE GAINS LTD,sfc,https://elitegainltd.com/
,2023-10-08,FUNDLITE,sfc,https://fundlite.org/
,2023-10-08,Bitlink Crypto Investment,sfc,https://bitlinkcrypto.com/
,2023-10-08,Bitcorp Investment,sfc,https://bitcorp-investment.com/
,2023-10-08,www.cryptosaur.co.uk (clone of previously registered firm),sfc,"www.cryptosaur.uk, www.cryptosaur.co.uk"
,2023-10-08,lobofx.com,sfc,lobofx.com
,2023-10-08,Bitvest Crypto Trade,sfc,
,2023-10-08,Paygold Investment,sfc,https://paygold-investment.ltd/
,2023-10-05,HyperFund / HyperVerse / HyperNation/HyperCommunity,sfc,"http://thehyperfund.online, https://thehyperfund.com/, https://www.hypercommunity.link/, https://h5.thehyperverse.net/, https://www.thehyperverse.net/"
,2023-10-08,CRYPTO EMPIRE INVESTMENT,sfc,www.cryptoempireinvestment.com
,2023-10-08,Coin Exchange / coin-exchange.uk,sfc,www.coin-exchange.uk
,2023-10-08,BitcoinTradeMax / bitcointrademax.com,sfc,bitcointrademax.com
,2023-10-08,DINEROPROFIT,sfc,www.dineroprofit.com
,2023-10-04,DMG Markets / dmgmarkets.com (Clone of FCA Authorised Firm),sfc,"https://cabinet.dmgmarkets.com/, https://dmgmarkets.com/"
,2023-10-05,bronsonautomotiveltd.com / ahomlimited.com (Clone of Previously Authorised FCA Firms),sfc,"https://ahomlimited.com/, https://bronsonautomotiveltd.com/"
,2023-10-05,AFFINITY AXIS BANK,sfc,https://www.affinityaxisbank.com/
,2023-10-06,IQTRADEOPTIONSFX,sfc,www.iqtradeoptionsfx.com
,2023-10-05,BLUELION FXLTD,sfc,https://bluelionfxlt.com/
,2023-10-06,CRESMONT CAPITAL ADVISORS,sfc,www.cresmontcapitaladvisors.com
,2023-10-06,247Coinblaze.com,sfc,https://247coinblaze.com/
,2023-10-06,Etrade-option/Etrade-option  Investment,sfc,https://etrade-option.org/
,2023-10-06,Vista Financial / vistafinancialadvrllc.com / vistafinancialadvisorsllc.com,sfc,"www.vistafinancialadvrllc.com, vistafinancialadvisorsllc.com"
,2023-10-06,Fivoro,sfc,"https://fivoro.pro/, https://platform.fivoro-trading.com/, www.fivoro.io, www.fivoro.com"
,2023-10-08,Online Crypto Trading Platform / profxtmineotrades.com,sfc,profxtmineotrades.com
,2023-10-08,fxassureltd.com,sfc,https://fxassureltd.com
,2023-10-08,BitNeo Ltd / investing4bitcoin.com,sfc,www.investing4bitcoin.com
,2023-10-08,GLOBAL TYCOON FX / globaltycoonfx.com,sfc,https://globaltycoonfx.com
,2023-10-08,Globalprofxtrade / globalprofxtrade.com,sfc,https://globalprofxtrade.com
,2023-10-08,swiftfxbittrade.com,sfc,www.swiftfxbittrade.com
,2023-10-08,Koin FX Global / koinfxglobal.com,sfc,https://koinfxglobal.com
,2023-10-08,ExoveTech / exovetech.com,sfc,exovetech.com
,2023-10-08,CHGS FX / chgsfxgloballimited.com,sfc,chgsfxgloballimited.com
,2023-10-08,FX Options INT / fxoption-int.com,sfc,fxoption-int.com
,2023-10-08,AMELIAFX TRADE / ameliafxtrade24.com,sfc,http://ameliafxtrade24.com
,2023-09-29,ActionFXTrade,sfc,www.actionfxtrade.com
,2023-09-29,Option Mkts / optionmkts.com,sfc,www.optionmkts.com
,2023-09-29,SmartMetaTrader,sfc,www.smartmetatrader.com
,2023-09-29,Sogtradex,sfc,www.sogtradex.com
,2023-09-29,CryptoExpertTrade,sfc,www.cryptoexperttradeltd.com
,2023-09-29,Bit Finance Live Iq,sfc,www.bitfinanceliveiq.com
,2023-09-29,Olympicplatforms247,sfc,www.olympicplatforms247.live
,2023-10-02,GainGround,sfc,www.gainground.live
,2023-09-29,GlobalOnlineFX,sfc,www.globalonlinefx.com
,2023-10-02,CRYPTOASSETFORTRESS / CRYPTOASSETFORTRESSLTD,sfc,"www.cryptoassetfortressltd.com, https://cryptoassetfortress.com"
,2023-09-29,Finec Royal Technology,sfc,https://finecsolutions.com/
,2023-10-02,BlackRock Advisors (UK) Ltd / BlackRock Investment Management (Clone of FCA Authorised firm),sfc,
,2023-10-04,TFX Pro,sfc,"www.tfxpro.co.uk, www.tfx-pro.com, www.tfxpro.io, tfx-pro.co.uk"
,2023-10-02,Asset Flow Traders,sfc,https://assetflowtraders.com/
,2023-10-02,law-financial.com / Lawfinancial.info/  www.lawfinancial.org.uk/ www.lawfinancial.info  (Clone of FCA Authorised Firm),sfc,"www.law-financial.com, lawfinancial.org.uk, lawfinancial.info"
,2023-09-22,Fbs Fx Trading,sfc,www.fbsfxtrading.com
,2023-10-03,GBG Limited / gbglmtd.com (Clone of FCA Authorised Firm),sfc,https://gbglmtd.com/
,2023-10-03,Cash in Hands / cashinhands.uk (Clone of FCA Authorised Firm),sfc,https://cashinhands.uk/
,2023-10-03,Premier Group Financial Services (Clone of UK registered company),sfc,www.pgfsltd.com
,2023-09-26,Royal Capitals Bank,sfc,https://royalcapitalsbank.com/
,2023-09-26,Clark Financial Advisory Limited (Clone of FCA authorised firm),sfc,"https://mobtrader.clarkfinadv.trade/, https://www.clarkfinadv.com"
,2023-09-26,Urban Growth Investment,sfc,www.urbangrowthinvestment.com
,2023-09-26,ENTFOREX GLOBAL MARKETS,sfc,"www.onsfx19.com, www.entforex.com"
,2023-09-26,primefactor.capital (Clone of Previously Authorised FCA Firm),sfc,https://www.primefactor.capital/
,2023-09-26,PAYDAY GLOBAL TRADE,sfc,www.paydayglobaltrade.com
,2023-09-26,465 View Options,sfc,"www.465viewoptions.online, www.465viewoptions-markets.live"
,2023-09-26,DIGITAL FX OPTIONS,sfc,www.digitalfxoptions.org
,2023-09-26,SECCOINTRADE,sfc,www.seccointrade.com
,2023-09-26,Winlimited.com/ Wealth Investment Nexus,sfc,www.winlimited.com
,2023-09-26,RAPIDNEX,sfc,www.rapidnex.com
,2023-09-27,FXCRYPTOTRADE,sfc,www.ifxcryptotrade.com
,2023-09-27,FXPRIME,sfc,www.fxbrokerprime.com
,2023-09-27,Cloud Mining City,sfc,www.cloudminingcity.com
,2023-09-27,kudoscm.com,sfc,www.kudoscm.com
,2023-09-27,Trust Wave Bank,sfc,www.trustwavebank.com
,2023-09-27,ABSOLUTE FX TRADE /WWW. ABSOLUTEFXT.COM,sfc,https://absolutefxt.com/
,2023-09-27,BIT FX INVESTMENT,sfc,https://bitfxinvstment.com/
,2023-09-28,NOVAFX HOLDINGS,sfc,https://novafxholdings.com/
,2023-09-28,VETEX BANK,sfc,https://vetexbank.com
,2023-09-21,U.K. Credit Finance TMF group,sfc,
,2023-09-21,EXPERTFXSWIFTTRADE,sfc,https://expertfxswifttrade.com
,2023-09-21,IB Platform / ibplatform.info / ib-platform.info (Clone of FCA Authorised Firm),sfc,"https://ibplatform.info/, https://ib-platform.info/"
,2023-09-22,UK Credit Finance Limited,sfc,
,2023-09-22,SPENCEDERIV.COM,sfc,https://spencederiv.com
,2023-09-22,ALLAN GRAY BANK,sfc,www.allangraybank.com
,2023-09-22,TRENDLINEBULLISH,sfc,https://trendlinebullish.live
,2023-09-22,Gateway Capital CG,sfc,https://gatewaycapitalcg.com/
,2023-09-25,STRIDE TRUST BANK PLC,sfc,www.stridetrustbank.com
,2023-09-22,ExpressLive Fx All,sfc,www.expresslivefxall.live
,2023-09-25,fxwisdom.co.uk,sfc,https://fxwisdom.co.uk
,2023-09-25,KUCOIN STACK,sfc,www.kucoinstack.com
,2023-09-22,TimingProgramFXs,sfc,www.timingprogramfxs.com
,2023-09-25,Godlight trading,sfc,https://godlighttrading.com/
,2023-09-25,TRANSWORLD ADVISORS LLC,sfc,www.transworldadvisorsllc.com
,2023-09-26,Oxygen Trade Solutions,sfc,https://oxygentrade.solutions/
,2023-09-26,FOREXIS FINANCIAL INNOVATION MARKETS,sfc,https://ffs-innovationmarkets.online/
,2023-09-26,FLATEXTRADES,sfc,https://flatextrades.com
,2023-09-19,Merge Global Assets,sfc,www.mergeglobalassets.com
,2023-09-19,Capital Ex Pro,sfc,"https://www.capitalexpro.co/, https://www.capitalexpro.com"
,2023-09-20,Wealth Profit / Wealth Future / Profit Station / Bullify (Clone of FCA Authorised Firm),sfc,"https://wealthexperts.org/, https://wealthexperts.co/, https://wealthexperts.uk/, https://wealthfuture.org, https://profitstation.org, https://wealthprofit.pro/, https://profitstation.pro/, https://bullify.org/index.html, https://wealthprofit.co/, https://wealthexperts.uk.com/, https://profitstation.net/, https://wealthexperts.io"
,2023-09-20,BACUNDA LIMITED,sfc,https://bacunda.com/
,2023-09-20,GoTarget24,sfc,
,2023-09-20,Solid Finance Bank,sfc,https://solidfinancebank.com/
,2023-09-20,SDSTARFX,sfc,https://sdstarfx.com/
,2023-09-20,BAER-GROUP.INFO,sfc,https://baer-group.info
,2023-09-20,FXCRYPTOINVESTS,sfc,www.fxcryptoinvests.info
,2023-09-20,Beat the Creditors Ltd,sfc,
,2023-09-20,Above & Beyond Debt Help Team Ltd,sfc,
,2023-09-20,Fulcrum Capital Pro / fulcrumcapitalpro.com (Clone of FCA Authorised Firm and Appointed Representative),sfc,https://fulcrumcapitalpro.com/
,2023-09-21,WILLIAMSBURG INTERNATIONAL CONSULTANCY LLC,sfc,www.williamsburginternationalconsultancyllc.com
,2023-09-21,Jacob  crypto bury,sfc,https://jacobcryptobury.com/
,2023-09-21,ULTIMAFXOPTIONS,sfc,www.ultimafxoption.com
,2023-09-21,CryptoEnterprise,sfc,www.cryptoenterprise247.com
,2023-09-21,VASTCRYPTOWAVEOPTIONS,sfc,https://www.vastcryptowaveoptions.com/
,2023-09-21,RAPIDFEX TRADES,sfc,https://rapidfx.org/
,2023-09-21,Crypto Eco Vest,sfc,www.cryptoecovest.com
,2023-09-21,PLUTOFOREXTRADE,sfc,www.plutoforextrade.com
,2023-09-14,Bregco FX Clone of FCA Authorised firm and a previously FCA Authorised EEA firm) (clone of FCA authorised firm),sfc,www.bregcofx.com
,2023-09-15,Equitiz,sfc,www.equitiz.co
,2023-09-14,FCF MARKETS,sfc,
,2023-09-14,Chartered Trading Standards Institute (clone of genuine entity),sfc,
,2023-09-14,CapitalTrade Bureau Ltd/Capital Trade Bureau INC,sfc,www.capitaltradesbureau.com
,2023-09-14,Gain Cap Holdings / gaincapholdings.co.uk (Clone of FCA Authorised Firm),sfc,http://www.gaincapholdings.co.uk/
,2023-09-15,STERLING FX TRADE,sfc,https://sterlingfxtrade.org
,2023-09-15,MASTER FX OPTIONS,sfc,https://masterfx-options.com
,2023-09-15,Konnaxvest,sfc,www.konnaxvest.com
,2023-09-15,VestibleChain,sfc,www.vestiblechain.com
,2023-09-15,Marathon Investments,sfc,www.marathoninvestments.ltd
,2023-09-15,EXTORDO,sfc,https://extordo.com/
,2023-09-15,Cryptofigo.pw,sfc,www.cryptofigo.pw
